Fecha,Producto,Cantidad_Vendida,Precio_Unitario,Categoria_Producto,Sucursal,ID_Cliente,ID_Vendedor,Tipo_Cliente,Metodo_Pago,Total_Ventas
2020-07-25,Salsa,6,3,Alimentos,Centro,1460,020006,Mayorista,Transferencia Bancaria,18
2022-08-02,Espejo,2,40,Muebles,Este,1325,020002,Mayorista,Efectivo,80
2020-05-23,Jugo de frutas,2,3,Bebidas,Oeste,1784,020011,Mayorista,Transferencia Bancaria,6
2020-11-06,Huevos,6,1,Alimentos,Oeste,1763,010009,Minorista,Tarjeta de Crédito,6
2021-03-20,Whisky,7,30,Bebidas,Oeste,1099,030005,Minorista,Transferencia Bancaria,210
2020-11-28,Proyector,9,600,Electrónica,Centro,1288,030009,Mayorista,Efectivo,5400
2022-12-24,Tocador,7,200,Muebles,Centro,1487,030014,Mayorista,Transferencia Bancaria,1400
2023-09-21,Mesa de centro,4,80,Muebles,Sur,1599,010011,Mayorista,Efectivo,320
2020-05-02,Leche,8,3,Alimentos,Este,1371,040001,Mayorista,Efectivo,24
2021-06-23,Ron,3,25,Bebidas,Norte,1086,050013,Minorista,Tarjeta de Crédito,75
2020-07-15,Bañador,6,45,Ropa,Oeste,1237,020005,Mayorista,Tarjeta de Crédito,270
2022-11-18,Banco,9,100,Muebles,Centro,1628,030004,Minorista,Transferencia Bancaria,900
2021-01-23,Novela,9,15,Libros,Este,1345,040006,Minorista,Efectivo,135
2022-03-30,Café,4,2,Bebidas,Norte,1261,030009,Minorista,Transferencia Bancaria,8
2022-05-06,Laptop,5,800,Electrónica,Norte,1769,020008,Mayorista,Efectivo,4000
2023-04-18,Infantil,5,8,Libros,Oeste,1392,050003,Mayorista,Transferencia Bancaria,40
2020-06-13,Infantil,7,8,Libros,Sur,1186,030002,Minorista,Transferencia Bancaria,56
2020-08-24,Auriculares,7,50,Electrónica,Oeste,1958,030003,Mayorista,Transferencia Bancaria,350
2021-05-20,Altavoces,2,80,Electrónica,Centro,1122,010013,Minorista,Efectivo,160
2023-07-05,Thriller,9,16,Libros,Centro,1307,040008,Mayorista,Efectivo,144
2023-07-26,Laptop,8,800,Electrónica,Este,1953,010012,Mayorista,Transferencia Bancaria,6400
2022-04-24,Sal,2,1,Alimentos,Este,1442,040007,Mayorista,Tarjeta de Crédito,2
2023-10-22,Champán,2,50,Bebidas,Este,1719,020015,Mayorista,Transferencia Bancaria,100
2020-04-05,Biografía,4,20,Libros,Centro,1770,050015,Mayorista,Efectivo,80
2023-07-24,Cámara,3,400,Electrónica,Centro,1596,010012,Mayorista,Efectivo,1200
2022-01-15,Thriller,9,16,Libros,Oeste,1892,020015,Minorista,Efectivo,144
2021-11-01,Biografía,7,20,Libros,Oeste,1651,040010,Minorista,Tarjeta de Crédito,140
2021-10-08,Cuna,2,300,Muebles,Este,1369,030008,Minorista,Tarjeta de Crédito,600
2023-07-25,Leche,8,3,Alimentos,Sur,1102,030015,Mayorista,Efectivo,24
2020-03-02,Viajes,9,22,Libros,Centro,1151,030002,Mayorista,Efectivo,198
2021-12-15,Sombrero,1,20,Ropa,Norte,1947,050012,Minorista,Tarjeta de Crédito,20
2020-12-12,Cómoda,1,300,Muebles,Sur,1826,030007,Minorista,Transferencia Bancaria,300
2022-03-27,Lámpara,2,30,Muebles,Oeste,1092,010010,Minorista,Transferencia Bancaria,60
2020-12-31,Laptop,2,800,Electrónica,Oeste,1930,050011,Minorista,Efectivo,1600
2022-04-12,Camisa,3,30,Ropa,Sur,1015,050002,Mayorista,Transferencia Bancaria,90
2023-10-05,Infantil,9,8,Libros,Este,1155,010012,Mayorista,Transferencia Bancaria,72
2023-11-02,Infantil,3,8,Libros,Sur,1595,030005,Minorista,Transferencia Bancaria,24
2022-03-01,Romance,6,18,Libros,Centro,1865,030006,Minorista,Tarjeta de Crédito,108
2020-01-17,Leche,7,3,Alimentos,Oeste,1124,030007,Minorista,Tarjeta de Crédito,21
2020-07-11,Pan,5,2,Alimentos,Centro,1252,040003,Mayorista,Transferencia Bancaria,10
2021-05-21,Coctel,3,8,Bebidas,Centro,1064,010008,Minorista,Transferencia Bancaria,24
2021-03-01,Camisa,7,30,Ropa,Oeste,1630,030005,Minorista,Transferencia Bancaria,210
2023-12-09,Té,1,2,Bebidas,Este,1345,050013,Minorista,Tarjeta de Crédito,2
2023-03-12,Smartwatch,1,200,Electrónica,Sur,1712,040006,Minorista,Efectivo,200
2023-09-21,Azúcar,7,1,Alimentos,Oeste,1808,050011,Mayorista,Transferencia Bancaria,7
2023-02-24,Cámara,4,400,Electrónica,Oeste,1792,050006,Minorista,Efectivo,1600
2020-10-26,Agua embotellada,7,1,Bebidas,Oeste,1039,040007,Mayorista,Tarjeta de Crédito,7
2020-05-28,Falda,3,30,Ropa,Centro,1709,050015,Minorista,Tarjeta de Crédito,90
2023-12-04,Coctel,4,8,Bebidas,Sur,1532,040010,Mayorista,Transferencia Bancaria,32
2022-11-10,Estantería,4,100,Muebles,Este,1922,020014,Minorista,Transferencia Bancaria,400
2020-09-22,Romance,1,18,Libros,Este,1799,030015,Mayorista,Transferencia Bancaria,18
2020-03-11,Cama,9,700,Muebles,Este,1436,020001,Minorista,Transferencia Bancaria,6300
2020-03-01,Salsa,5,3,Alimentos,Este,1412,040009,Minorista,Tarjeta de Crédito,15
2022-07-04,Frutas,7,6,Alimentos,Centro,1008,020012,Minorista,Tarjeta de Crédito,42
2023-07-20,Soda,8,2,Bebidas,Oeste,1178,020011,Mayorista,Tarjeta de Crédito,16
2022-05-05,Camisa,2,30,Ropa,Centro,1149,030009,Minorista,Transferencia Bancaria,60
2023-03-31,Sal,8,1,Alimentos,Centro,1117,030007,Minorista,Transferencia Bancaria,8
2022-11-13,Poesía,8,10,Libros,Centro,1205,010011,Minorista,Efectivo,80
2020-01-15,Whisky,1,30,Bebidas,Centro,1567,040010,Minorista,Tarjeta de Crédito,30
2022-02-18,Espejo,6,40,Muebles,Centro,1941,030012,Mayorista,Tarjeta de Crédito,240
2023-08-05,Consola de videojuegos,9,400,Electrónica,Sur,1095,050001,Mayorista,Tarjeta de Crédito,3600
2021-12-22,Jugo de frutas,2,3,Bebidas,Oeste,1896,010012,Mayorista,Tarjeta de Crédito,6
2023-02-13,Camisa,3,30,Ropa,Oeste,1749,030005,Mayorista,Tarjeta de Crédito,90
2021-01-25,Huevos,8,1,Alimentos,Este,1238,050003,Mayorista,Efectivo,8
2020-08-23,Falda,8,30,Ropa,Centro,1339,040014,Mayorista,Tarjeta de Crédito,240
2023-11-22,Proyector,2,600,Electrónica,Sur,1701,010014,Mayorista,Efectivo,1200
2020-11-24,Romance,8,18,Libros,Norte,1458,030003,Minorista,Efectivo,144
2021-08-20,Huevos,1,1,Alimentos,Sur,1129,010015,Mayorista,Transferencia Bancaria,1
2022-02-24,Consola de videojuegos,1,400,Electrónica,Centro,1360,030014,Minorista,Transferencia Bancaria,400
2023-02-07,Guantes,4,10,Ropa,Oeste,1030,030005,Mayorista,Efectivo,40
2021-05-23,Sudadera,8,35,Ropa,Centro,1540,050015,Minorista,Tarjeta de Crédito,280
2022-08-05,Traje,4,100,Ropa,Norte,1884,050004,Minorista,Transferencia Bancaria,400
2023-07-09,Carne,8,8,Alimentos,Norte,1416,020007,Minorista,Transferencia Bancaria,64
2021-05-27,Ciencia ficción,5,12,Libros,Centro,1005,040010,Mayorista,Transferencia Bancaria,60
2022-02-27,Pescado,7,10,Alimentos,Sur,1988,020003,Minorista,Transferencia Bancaria,70
2022-03-09,Zapatos,1,70,Ropa,Centro,1241,050006,Minorista,Transferencia Bancaria,70
2022-06-27,Mesa de centro,4,80,Muebles,Sur,1045,040008,Minorista,Transferencia Bancaria,320
2023-02-12,Aceite de oliva,8,5,Alimentos,Este,1244,030009,Minorista,Transferencia Bancaria,40
2023-01-18,Auriculares,4,50,Electrónica,Este,1666,010006,Minorista,Tarjeta de Crédito,200
2023-03-13,Carne,4,8,Alimentos,Sur,1342,030006,Mayorista,Transferencia Bancaria,32
2021-07-03,Router,2,80,Electrónica,Oeste,1728,030012,Mayorista,Efectivo,160
2020-04-04,Banco,9,100,Muebles,Norte,1738,030015,Minorista,Transferencia Bancaria,900
2020-02-01,Café,4,2,Bebidas,Centro,1891,050014,Minorista,Efectivo,8
2022-07-29,Jugo de frutas,1,3,Bebidas,Norte,1007,010007,Minorista,Efectivo,3
2020-05-27,Mesa de centro,3,80,Muebles,Sur,1220,020012,Mayorista,Transferencia Bancaria,240
2021-12-12,Biografía,9,20,Libros,Centro,1345,040009,Mayorista,Efectivo,180
2022-12-06,Silla,6,50,Muebles,Norte,1326,010008,Minorista,Transferencia Bancaria,300
2021-05-06,Ciencia ficción,7,12,Libros,Centro,1733,020002,Minorista,Efectivo,84
2021-06-04,Verduras,3,5,Alimentos,Oeste,1675,010009,Minorista,Tarjeta de Crédito,15
2021-06-15,Leche de almendras,3,4,Bebidas,Oeste,1939,040007,Minorista,Tarjeta de Crédito,12
2022-11-21,Router,5,80,Electrónica,Este,1046,050004,Mayorista,Tarjeta de Crédito,400
2022-05-02,Sofá,4,500,Muebles,Este,1863,040003,Mayorista,Tarjeta de Crédito,2000
2021-02-13,Coctel,9,8,Bebidas,Este,1272,020013,Mayorista,Transferencia Bancaria,72
2023-05-05,Escritorio,6,150,Muebles,Norte,1524,040002,Minorista,Transferencia Bancaria,900
2022-04-04,Azúcar,8,1,Alimentos,Este,1828,010003,Mayorista,Efectivo,8
2021-11-25,Cerveza,9,3,Bebidas,Centro,1133,010007,Mayorista,Tarjeta de Crédito,27
2021-01-28,Lámpara,2,30,Muebles,Centro,1389,010011,Mayorista,Efectivo,60
2022-10-31,Altavoces,9,80,Electrónica,Sur,1640,030011,Mayorista,Efectivo,720
2022-08-11,Pan,7,2,Alimentos,Centro,1190,030003,Mayorista,Efectivo,14
2023-07-14,Escritorio,6,150,Muebles,Este,1870,040006,Mayorista,Tarjeta de Crédito,900
2023-07-26,Cocina,9,30,Libros,Centro,1330,010008,Mayorista,Tarjeta de Crédito,270
2022-12-20,Sal,1,1,Alimentos,Oeste,1164,010010,Minorista,Transferencia Bancaria,1
2023-07-10,Champán,5,50,Bebidas,Este,1526,030008,Minorista,Transferencia Bancaria,250
2020-02-22,Refresco,6,2,Bebidas,Centro,1045,040004,Mayorista,Transferencia Bancaria,12
2021-01-16,Sudadera,4,35,Ropa,Norte,1600,020010,Minorista,Transferencia Bancaria,140
2021-01-07,Novela,4,15,Libros,Norte,1360,010013,Mayorista,Tarjeta de Crédito,60
2021-04-15,Azúcar,4,1,Alimentos,Centro,1754,040006,Minorista,Tarjeta de Crédito,4
2022-03-04,Espejo,2,40,Muebles,Centro,1037,040013,Mayorista,Tarjeta de Crédito,80
2023-10-15,Pantalones,8,40,Ropa,Oeste,1616,020004,Minorista,Efectivo,320
2021-04-20,Champán,4,50,Bebidas,Centro,1039,010005,Mayorista,Transferencia Bancaria,200
2023-07-28,Ron,4,25,Bebidas,Centro,1172,010010,Mayorista,Transferencia Bancaria,100
2023-08-13,Sombrero,6,20,Ropa,Oeste,1187,050013,Mayorista,Efectivo,120
2021-10-03,Café,2,2,Bebidas,Centro,1724,050008,Minorista,Efectivo,4
2022-01-28,Viajes,1,22,Libros,Oeste,1249,030015,Mayorista,Tarjeta de Crédito,22
2021-04-22,Sombrero,6,20,Ropa,Sur,1392,040009,Mayorista,Transferencia Bancaria,120
2022-12-13,Verduras,2,5,Alimentos,Sur,1006,030004,Minorista,Tarjeta de Crédito,10
2020-10-14,Tocador,6,200,Muebles,Oeste,1887,010001,Mayorista,Efectivo,1200
2022-12-02,Mesita de noche,4,50,Muebles,Norte,1959,020002,Mayorista,Tarjeta de Crédito,200
2021-07-16,Aceite de oliva,4,5,Alimentos,Oeste,1343,030003,Mayorista,Tarjeta de Crédito,20
2022-04-02,Novela,6,15,Libros,Sur,1751,010005,Mayorista,Transferencia Bancaria,90
2023-11-19,Historia,1,20,Libros,Norte,1277,030013,Mayorista,Efectivo,20
2020-07-16,Autoayuda,3,15,Libros,Sur,1235,040011,Mayorista,Transferencia Bancaria,45
2021-07-31,Champán,6,50,Bebidas,Este,1182,030003,Minorista,Tarjeta de Crédito,300
2021-03-30,Zapatos,2,70,Ropa,Este,1178,020001,Mayorista,Tarjeta de Crédito,140
2020-12-12,Sudadera,8,35,Ropa,Este,1593,040009,Mayorista,Transferencia Bancaria,280
2021-12-01,Champán,3,50,Bebidas,Sur,1687,030003,Minorista,Transferencia Bancaria,150
2022-02-01,Escritorio,1,150,Muebles,Norte,1762,020013,Mayorista,Efectivo,150
2020-10-18,Café,3,2,Bebidas,Este,1531,050012,Mayorista,Transferencia Bancaria,6
2020-05-26,Ron,9,25,Bebidas,Centro,1376,010009,Mayorista,Transferencia Bancaria,225
2023-04-09,Biografía,8,20,Libros,Este,1376,010002,Mayorista,Efectivo,160
2020-09-08,Escritorio,1,150,Muebles,Este,1385,040003,Mayorista,Tarjeta de Crédito,150
2020-08-03,Calcetines,5,5,Ropa,Centro,1023,010008,Minorista,Tarjeta de Crédito,25
2023-09-20,Sal,8,1,Alimentos,Este,1302,050005,Minorista,Transferencia Bancaria,8
2023-01-24,Cómoda,2,300,Muebles,Sur,1616,040015,Minorista,Transferencia Bancaria,600
2023-05-17,Aceite de oliva,7,5,Alimentos,Este,1047,030010,Mayorista,Tarjeta de Crédito,35
2020-11-21,Armario,9,400,Muebles,Norte,1790,030008,Minorista,Efectivo,3600
2022-06-22,Thriller,2,16,Libros,Norte,1042,050008,Mayorista,Efectivo,32
2022-06-18,Impresora,2,150,Electrónica,Oeste,1913,020012,Mayorista,Tarjeta de Crédito,300
2020-08-02,Smoothie,6,5,Bebidas,Centro,1912,020011,Mayorista,Transferencia Bancaria,30
2021-12-23,Guantes,2,10,Ropa,Oeste,1331,040002,Minorista,Tarjeta de Crédito,20
2022-06-20,Estantería,9,100,Muebles,Norte,1580,020004,Minorista,Efectivo,900
2020-06-17,Micrófono,9,70,Electrónica,Sur,1720,010005,Mayorista,Tarjeta de Crédito,630
2023-09-04,Arte,3,25,Libros,Norte,1258,040009,Minorista,Efectivo,75
2022-08-23,Banco,7,100,Muebles,Este,1277,020004,Minorista,Efectivo,700
2020-02-12,Bufanda,4,15,Ropa,Este,1539,040005,Mayorista,Efectivo,60
2020-10-17,Cómoda,9,300,Muebles,Norte,1455,050002,Mayorista,Tarjeta de Crédito,2700
2022-08-05,Historia,9,20,Libros,Norte,1673,020011,Mayorista,Transferencia Bancaria,180
2023-05-05,Arte,6,25,Libros,Centro,1063,010005,Minorista,Tarjeta de Crédito,150
2020-06-22,Armario,7,400,Muebles,Oeste,1282,010012,Mayorista,Efectivo,2800
2021-11-13,Sofá,4,500,Muebles,Centro,1163,040012,Mayorista,Efectivo,2000
2020-06-03,Vestido,3,50,Ropa,Centro,1609,020009,Mayorista,Efectivo,150
2022-11-10,Cómoda,7,300,Muebles,Este,1271,040015,Minorista,Transferencia Bancaria,2100
2021-05-30,Bañador,7,45,Ropa,Centro,1964,050010,Mayorista,Efectivo,315
2020-05-24,Energizante,5,3,Bebidas,Norte,1992,020010,Mayorista,Efectivo,15
2020-10-05,Cámara,4,400,Electrónica,Norte,1353,050013,Minorista,Efectivo,1600
2023-03-15,Mesa,5,200,Muebles,Este,1834,020011,Minorista,Transferencia Bancaria,1000
2022-03-27,Jugo de frutas,6,3,Bebidas,Norte,1330,050008,Mayorista,Tarjeta de Crédito,18
2020-01-29,Carne,1,8,Alimentos,Sur,1564,010002,Mayorista,Tarjeta de Crédito,8
2023-10-31,Falda,2,30,Ropa,Oeste,1893,030002,Minorista,Transferencia Bancaria,60
2022-03-04,Silla,4,50,Muebles,Norte,1357,010006,Minorista,Transferencia Bancaria,200
2020-08-18,Frutas,9,6,Alimentos,Centro,1372,010008,Mayorista,Transferencia Bancaria,54
2023-09-11,Sofá,6,500,Muebles,Oeste,1916,010009,Mayorista,Tarjeta de Crédito,3000
2023-11-24,Escritorio,6,150,Muebles,Sur,1705,050006,Minorista,Tarjeta de Crédito,900
2023-10-13,Smoothie,8,5,Bebidas,Sur,1092,030005,Minorista,Efectivo,40
2022-06-13,Té,9,2,Bebidas,Centro,1749,050007,Minorista,Tarjeta de Crédito,18
2022-02-07,Salsa,6,3,Alimentos,Norte,1013,040014,Mayorista,Efectivo,18
2023-11-01,Pantalones,7,40,Ropa,Centro,1496,010003,Mayorista,Tarjeta de Crédito,280
2023-06-22,Vestido,3,50,Ropa,Oeste,1379,050003,Mayorista,Efectivo,150
2020-07-24,Falda,9,30,Ropa,Este,1488,030015,Mayorista,Transferencia Bancaria,270
2021-10-02,Fantasía,1,10,Libros,Oeste,1380,040015,Mayorista,Transferencia Bancaria,10
2023-12-17,Soda,5,2,Bebidas,Este,1035,030008,Mayorista,Transferencia Bancaria,10
2020-01-15,Autoayuda,6,15,Libros,Este,1563,030001,Minorista,Transferencia Bancaria,90
2021-12-14,Autoayuda,1,15,Libros,Este,1783,050013,Minorista,Efectivo,15
2023-04-21,Champán,4,50,Bebidas,Sur,1181,040004,Mayorista,Efectivo,200
2021-03-05,Historia,4,20,Libros,Norte,1540,040014,Mayorista,Tarjeta de Crédito,80
2020-06-13,Armario,6,400,Muebles,Este,1801,010011,Mayorista,Efectivo,2400
2020-10-22,Misterio,8,14,Libros,Centro,1307,020004,Mayorista,Efectivo,112
2022-09-13,Teléfono,6,300,Electrónica,Centro,1864,040010,Minorista,Transferencia Bancaria,1800
2021-07-30,Impresora,4,150,Electrónica,Norte,1144,010005,Minorista,Transferencia Bancaria,600
2023-11-20,Impresora,9,150,Electrónica,Oeste,1455,010004,Minorista,Transferencia Bancaria,1350
2022-05-31,Leche,9,3,Alimentos,Centro,1867,020013,Minorista,Efectivo,27
2021-06-12,Cuna,8,300,Muebles,Oeste,1804,050003,Minorista,Transferencia Bancaria,2400
2022-03-04,Vino,3,10,Bebidas,Norte,1399,030011,Mayorista,Transferencia Bancaria,30
2022-01-06,Router,2,80,Electrónica,Oeste,1681,030004,Mayorista,Tarjeta de Crédito,160
2021-12-29,Soda,7,2,Bebidas,Sur,1475,020009,Mayorista,Efectivo,14
2020-01-16,Micrófono,2,70,Electrónica,Este,1985,030001,Minorista,Transferencia Bancaria,140
2023-11-08,Cómoda,2,300,Muebles,Este,1536,050008,Minorista,Tarjeta de Crédito,600
2022-06-05,Verduras,1,5,Alimentos,Norte,1776,030012,Minorista,Efectivo,5
2021-01-20,Consola de videojuegos,1,400,Electrónica,Este,1869,050006,Minorista,Efectivo,400
2023-03-22,Escritorio,8,150,Muebles,Sur,1313,040002,Mayorista,Transferencia Bancaria,1200
2022-07-30,Romance,9,18,Libros,Norte,1120,010009,Minorista,Tarjeta de Crédito,162
2021-08-02,Whisky,4,30,Bebidas,Este,1666,010007,Mayorista,Efectivo,120
2020-07-12,Zapatos,9,70,Ropa,Sur,1310,040007,Minorista,Efectivo,630
2022-04-07,Pasta,4,2,Alimentos,Sur,1245,040007,Mayorista,Transferencia Bancaria,8
2021-11-20,Mesa de centro,9,80,Muebles,Este,1444,030009,Minorista,Efectivo,720
2022-10-19,Cómoda,6,300,Muebles,Este,1608,040011,Minorista,Tarjeta de Crédito,1800
2020-07-21,Espejo,5,40,Muebles,Centro,1704,040011,Minorista,Transferencia Bancaria,200
2021-02-14,Carne,7,8,Alimentos,Norte,1263,020003,Minorista,Tarjeta de Crédito,56
2021-08-16,Escritorio,5,150,Muebles,Oeste,1178,010014,Mayorista,Tarjeta de Crédito,750
2021-05-11,Zapatos,6,70,Ropa,Centro,1399,040003,Mayorista,Efectivo,420
2020-06-14,Ciencia ficción,4,12,Libros,Sur,1151,010013,Mayorista,Tarjeta de Crédito,48
2021-05-04,Sofá,9,500,Muebles,Centro,1731,030004,Mayorista,Efectivo,4500
2020-06-22,Whisky,4,30,Bebidas,Centro,1127,030009,Minorista,Transferencia Bancaria,120
2021-05-01,Pantalones,1,40,Ropa,Centro,1399,020006,Mayorista,Efectivo,40
2023-07-13,Whisky,6,30,Bebidas,Norte,1124,030007,Minorista,Transferencia Bancaria,180
2022-06-21,Sombrero,6,20,Ropa,Sur,1585,020006,Mayorista,Efectivo,120
2020-09-15,Café,3,7,Alimentos,Oeste,1800,030001,Mayorista,Efectivo,21
2022-06-03,Pescado,5,10,Alimentos,Oeste,1858,010003,Minorista,Efectivo,50
2022-02-28,Coctel,8,8,Bebidas,Centro,1361,040010,Minorista,Efectivo,64
2020-02-25,Camisa,4,30,Ropa,Este,1095,010010,Minorista,Tarjeta de Crédito,120
2020-08-16,Micrófono,5,70,Electrónica,Sur,1317,020008,Mayorista,Efectivo,350
2021-08-11,Pescado,2,10,Alimentos,Oeste,1977,050009,Mayorista,Transferencia Bancaria,20
2020-10-23,Camisa,1,30,Ropa,Sur,1701,020004,Minorista,Tarjeta de Crédito,30
2022-11-02,Vestido,9,50,Ropa,Oeste,1342,050010,Mayorista,Transferencia Bancaria,450
2020-10-26,Frutas,2,6,Alimentos,Sur,1218,050011,Mayorista,Tarjeta de Crédito,12
2021-11-03,Smartwatch,1,200,Electrónica,Norte,1777,040007,Minorista,Tarjeta de Crédito,200
2020-05-02,Pantalones,8,40,Ropa,Sur,1922,030013,Mayorista,Transferencia Bancaria,320
2023-08-13,Ron,2,25,Bebidas,Sur,1842,050012,Mayorista,Tarjeta de Crédito,50
2022-01-30,Ciencia ficción,3,12,Libros,Centro,1824,010007,Mayorista,Transferencia Bancaria,36
2021-11-27,Sombrero,8,20,Ropa,Este,1677,040013,Mayorista,Efectivo,160
2020-11-23,Pantalones,7,40,Ropa,Centro,1154,020014,Minorista,Efectivo,280
2023-12-31,Espejo,3,40,Muebles,Oeste,1347,010008,Minorista,Efectivo,120
2023-07-06,Chaquetas,9,60,Ropa,Sur,1728,050013,Mayorista,Tarjeta de Crédito,540
2021-11-24,Mesita de noche,5,50,Muebles,Oeste,1375,010015,Mayorista,Transferencia Bancaria,250
2023-04-21,Fantasía,1,10,Libros,Este,1889,040015,Mayorista,Transferencia Bancaria,10
2020-12-04,Té,4,2,Bebidas,Norte,1689,030001,Mayorista,Tarjeta de Crédito,8
2020-08-24,Cocina,7,30,Libros,Sur,1697,050011,Mayorista,Tarjeta de Crédito,210
2020-04-13,Café,5,2,Bebidas,Sur,1139,040013,Minorista,Efectivo,10
2023-07-29,Armario,2,400,Muebles,Este,1677,010011,Mayorista,Transferencia Bancaria,800
2020-05-03,Agua embotellada,7,1,Bebidas,Centro,1145,020002,Minorista,Transferencia Bancaria,7
2023-10-14,Cámara,3,400,Electrónica,Norte,1597,020015,Mayorista,Transferencia Bancaria,1200
2021-09-25,Infantil,2,8,Libros,Oeste,1344,050015,Mayorista,Transferencia Bancaria,16
2021-07-23,Cómoda,6,300,Muebles,Este,1969,050011,Mayorista,Efectivo,1800
2021-10-21,Pantalones,1,40,Ropa,Sur,1437,040003,Minorista,Tarjeta de Crédito,40
2020-12-20,Negocios,1,20,Libros,Norte,1995,020002,Mayorista,Efectivo,20
2022-04-16,Cuna,9,300,Muebles,Este,1615,030013,Minorista,Tarjeta de Crédito,2700
2020-03-25,Espejo,6,40,Muebles,Oeste,1771,020005,Minorista,Tarjeta de Crédito,240
2022-03-06,Mesita de noche,3,50,Muebles,Norte,1881,030010,Mayorista,Tarjeta de Crédito,150
2022-02-04,Sudadera,2,35,Ropa,Sur,1657,020010,Mayorista,Efectivo,70
2020-12-10,Proyector,5,600,Electrónica,Norte,1673,050012,Mayorista,Transferencia Bancaria,3000
2021-08-09,Energizante,8,3,Bebidas,Oeste,1540,010002,Minorista,Tarjeta de Crédito,24
2022-02-03,Proyector,9,600,Electrónica,Este,1712,020003,Minorista,Tarjeta de Crédito,5400
2023-03-11,Té,9,2,Bebidas,Este,1939,010011,Minorista,Transferencia Bancaria,18
2022-09-10,Bañador,5,45,Ropa,Sur,1280,020013,Minorista,Tarjeta de Crédito,225
2020-05-23,Vino,3,10,Bebidas,Norte,1243,040006,Minorista,Tarjeta de Crédito,30
2020-12-06,Misterio,4,14,Libros,Oeste,1890,020010,Minorista,Efectivo,56
2021-09-07,Smartwatch,8,200,Electrónica,Este,1174,020012,Mayorista,Transferencia Bancaria,1600
2023-05-13,Pijama,8,25,Ropa,Sur,1358,030005,Minorista,Transferencia Bancaria,200
2021-11-14,Escritorio,4,150,Muebles,Este,1070,030008,Minorista,Tarjeta de Crédito,600
2022-08-31,Agua embotellada,9,1,Bebidas,Este,1578,010002,Minorista,Transferencia Bancaria,9
2020-12-05,Mesita de noche,6,50,Muebles,Centro,1135,030008,Mayorista,Transferencia Bancaria,300
2022-06-01,Sombrero,8,20,Ropa,Este,1864,040008,Minorista,Efectivo,160
2020-09-13,Escritorio,1,150,Muebles,Sur,1505,050008,Minorista,Tarjeta de Crédito,150
2021-08-10,Agua embotellada,3,1,Bebidas,Este,1699,050013,Mayorista,Tarjeta de Crédito,3
2020-06-22,Televisor,7,500,Electrónica,Este,1768,040010,Mayorista,Efectivo,3500
2022-06-02,Novela,4,15,Libros,Este,1298,010014,Minorista,Tarjeta de Crédito,60
2020-03-30,Jugo de frutas,1,3,Bebidas,Norte,1048,010005,Minorista,Efectivo,3
2023-11-20,Traje,3,100,Ropa,Sur,1958,050013,Mayorista,Transferencia Bancaria,300
2023-03-28,Champán,2,50,Bebidas,Sur,1554,030004,Minorista,Transferencia Bancaria,100
2023-02-25,Novela,1,15,Libros,Sur,1517,040011,Mayorista,Tarjeta de Crédito,15
2023-01-29,Thriller,5,16,Libros,Oeste,1818,040010,Minorista,Tarjeta de Crédito,80
2022-03-01,Silla,9,50,Muebles,Centro,1801,030002,Mayorista,Tarjeta de Crédito,450
2023-07-22,Frutas,6,6,Alimentos,Este,1915,010009,Mayorista,Transferencia Bancaria,36
2021-07-20,Negocios,5,20,Libros,Oeste,1486,040009,Mayorista,Efectivo,100
2021-04-28,Romance,5,18,Libros,Este,1916,010013,Minorista,Tarjeta de Crédito,90
2021-10-04,Cómoda,8,300,Muebles,Norte,1365,050006,Mayorista,Transferencia Bancaria,2400
2023-10-14,Soda,8,2,Bebidas,Oeste,1592,020011,Minorista,Tarjeta de Crédito,16
2020-06-15,Batería portátil,9,30,Electrónica,Oeste,1542,050014,Minorista,Tarjeta de Crédito,270
